2026.05.27 13:53:39 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:39 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:41 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:41 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:42 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:41 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:42 WARN  no build target for: C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java
2026.05.27 13:53:42 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:43 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:43 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:43 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:44 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:44 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:49 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
2026.05.27 13:53:49 INFO  no build target found for C:\Users\aarad\Downloads\CODSOFT\Task1_NumberGame\NumberGame.java. Using fallback presentation compiler.
